,"Menor, 0.5","Médias, 0.5","Maior, 0.5","Menor, 1","Médias, 1","Maior, 1","Menor, 5","Médias, 5","Maior, 5"
0,0.9024943055881922,1.8238906762011813,2.7452870468141706,0.40472602485757664,0.7781757833542449,1.1516255418509131,0.08618763249790849,0.1504000783487473,0.2146125241995861
1,0.8725958179538416,1.7320217112911696,2.5914476046284975,0.5100932648697653,1.094425515414664,1.678757765959563,0.1412312147028211,0.2733732825531211,0.4055153504034211
2,1.0978713648304397,2.099149244581445,3.1004271243324504,0.6240820693875916,0.9686698954263026,1.3132577214650136,0.1444593908677115,0.2513746765340973,0.35828996220048304
3,0.8838255593785461,1.8359092274472328,2.7879928955159197,0.5624385958613947,1.046534280131596,1.5306299644017973,0.11042452562305664,0.1939706325944544,0.27751673956585216
4,1.0736633668124487,1.656509530867686,2.2393556949229234,0.5893305095010886,0.9825808827318406,1.3758312559625927,0.06967103209483842,0.1361321318757574,0.20259323165667636
5,1.1883173716086057,1.979561950296258,2.7708065289839103,0.6454968465457864,1.1552498538658054,1.6650028611858243,0.09750315941762397,0.1791305678715819,0.2607579763255399
6,1.0773196406591743,2.0173532499133815,2.9573868591675887,0.690808390437321,1.2106263566232358,1.7304443228091506,0.1202949354337872,0.18872301757773263,0.25715109972167804
7,0.8593376627997347,1.9144814771656484,2.969625291531562,0.5515950931868215,0.8249874523198939,1.0983798114529661,0.09874393147389011,0.18237766419213963,0.26601139691038916
8,0.8257650059216042,1.4579395579117356,2.090114109901867,0.5960252998246406,1.0079291508212083,1.4198330018177758,0.07819103531248131,0.21072447686322904,0.3432579184139768
9,1.593566327304286,2.3929129199992496,3.1922595126942133,0.6385807627983878,1.0100314027903248,1.3814820427822618,0.11339795907884871,0.1623404558540514,0.21128295262925412
10,0.9289935824994531,1.5403378111621884,2.151682039824924,0.7531442453723385,1.2826924820516388,1.812240718730939,0.0753039360252274,0.15100659837447616,0.22670926072372494
11,0.9365177643892588,1.7297360631540193,2.5229543619187798,0.433914432341423,0.7720939934865847,1.1102735546317464,0.11831998813788722,0.18180196382352126,0.2452839395091553
12,1.837305613628546,2.9675302495266704,4.097754885424795,0.6282851374388373,1.2007872587449941,1.773289380051151,0.0867053731401756,0.2224332887262453,0.358161204312315
13,1.865181667805532,2.773796113004788,3.6824105582040443,0.6624259013959872,0.9822175077439563,1.3020091140919254,0.10793960364456051,0.1886995293047969,0.26945945496503326
14,0.6985051924895087,1.262633574277818,1.8267619560661275,0.13124917944895664,0.48997349105808735,0.8486978026672181,0.09080043061185583,0.151978576287179,0.21315672196250218
15,0.9263367110281848,1.878520519644517,2.830704328260849,0.465290161028315,0.9986852488147677,1.5320803366012203,0.13992258217454037,0.23630558717972727,0.3326885921849142
16,0.9298901025674013,1.6459458998469767,2.3620016971265523,0.477009924931813,0.8679313324207663,1.2588527399097196,0.11959990476435636,0.2248508300829995,0.33010175540164266
17,0.9419415274472343,1.5626554522399778,2.1833693770327214,0.5747282271750153,0.9815356245311208,1.3883430218872261,0.1396949459902558,0.2073064347983508,0.27491792360644585
18,0.859543676110976,1.7879790258906425,2.716414375670309,0.5172345624367604,0.7688233695421689,1.0204121766475773,0.0695643430863793,0.11399764464870484,0.15843094621103038
19,1.669070444901008,2.647340936603072,3.6256114283051355,0.5658959364167746,0.8999984741768653,1.234101011936956,0.06555276803677774,0.1574426133578725,0.24933245867896725
20,1.340713282285122,2.2587855514485273,3.1768578206119327,0.29200556738611494,0.8133950626759348,1.3347845579657545,0.06025945451287057,0.16304912858604811,0.26583880265922566
21,0.8772258925233872,1.515022458353715,2.152819024184043,0.6023945617249702,1.171326170531747,1.7402577793385239,0.09679123349873961,0.21163369113087455,0.32647614876300945
