,"Menor, 0.5","Médias, 0.5","Maior, 0.5","Menor, 1","Médias, 1","Maior, 1","Menor, 5","Médias, 5","Maior, 5"
0,1.8270351987166218,2.0037441698273595,2.180453140938097,0.9516023730303843,1.0431138901962758,1.134625407362167,0.17973546412032082,0.1962248007250585,0.21271413732979616
1,1.7967943067000811,1.9860763547479847,2.1753584027958883,0.9269842816136936,1.018400022351051,1.1098157630884082,0.17172475636068865,0.18745872350100765,0.20319269064132664
2,1.9126091207511042,2.0813682041268384,2.2501272875025724,0.8813067849631502,0.9660213627495567,1.0507359405359633,0.18611654734727154,0.20411695399615706,0.2221173606450426
3,1.7447147633296483,1.909287909379393,2.0738610554291377,0.8713746590429137,0.9521070524409235,1.0328394458389334,0.18566799271030465,0.20390174207645562,0.22213549144260658
4,1.8850473490564996,2.0583434240152947,2.23163949897409,0.898023754748293,0.9868640674647731,1.0757043801812531,0.19572715152982542,0.21350517181455875,0.23128319209929207
5,1.7933041754748087,1.962704388960522,2.132104602446235,0.8512169328097879,0.935440321295254,1.01966370978072,0.1813457135036249,0.19856061906799727,0.21577552463236963
6,1.718386124061238,1.8805016808051351,2.0426172375490323,0.8892121090848017,0.9721579560756809,1.05510380306656,0.1944420469028449,0.21391750356326356,0.23339296022368222
7,1.8245591241741714,1.9950065146072666,2.165453905040362,0.9638618567831974,1.0664433025265194,1.1690247482698415,0.18277466354683417,0.20028234852451154,0.21779003350218892
8,2.0570696429836426,2.2490130969244033,2.440956550865164,0.8264444220424279,0.9051202975853668,0.9837961731283058,0.18259577767284296,0.19998673965825556,0.21737770164366815
9,1.6793579654914315,1.8566714647087075,2.0339849639259833,0.9272396299500567,1.018807026657486,1.1103744233649153,0.19397900245649496,0.21335306856703767,0.23272713467758038
10,1.9429866388122883,2.144228378080192,2.345470117348096,0.9386444965558233,1.0354582217071477,1.1322719468584723,0.17649272544151387,0.19640556380139104,0.21631840216126821
11,1.7449386515297616,1.89967117614752,2.0544037007652785,0.9734300468387679,1.067071121796857,1.1607121967549459,0.2000221591820683,0.2197544249276726,0.2394866906732769
12,1.8639267937932869,2.0486326995135467,2.2333386052338065,0.866685277646828,0.9447907493823685,1.0228962211179091,0.18064987069767016,0.19792673386539375,0.21520359703311734
13,1.8665224625461836,2.0528345050442622,2.239146547542341,0.9705591096065828,1.061045462360849,1.1515318151151153,0.1864000605672406,0.20476052313118168,0.22312098569512276
14,1.8399133688918101,2.0135402015245147,2.1871670341572194,0.8651128590571673,0.9508465074119884,1.0365801557668095,0.19597708149286297,0.21446233600215805,0.23294759051145314
15,1.7627970875980603,1.9590969939165863,2.1553969002351123,0.813093449253724,0.8880131019571994,0.9629327546606749,0.1938190401362895,0.21090800122459985,0.2279969623129102
16,1.7206000424704395,1.8805283303446485,2.0404566182188573,0.8718385664003716,0.9574177126156113,1.042996858830851,0.18536269450060336,0.20294466980104778,0.2205266451014922
17,1.860738749049274,2.0418791974271553,2.2230196458050364,0.8851776553523703,0.9706799013558255,1.0561821473592807,0.19219647234891862,0.21079941850479936,0.2294023646606801
